frame,x_measure,y_measure,x_front_measure,y_front_measure,x_mid_measure,y_mid_measure,x_mid_est,y_mid_est,vx_mid_est,vy_mid_est
128,7.06436554234378,6.63408541313194,7.53159646193641,6.65128258187411,7.29798100214009,6.64268399750302,7.29798100214009,6.64268399750302,2.47662371350126,0.0784332914144975
129,7.14969030908291,6.63605311026619,7.61805595863933,6.65336843760424,7.38387313386112,6.64471077393521,7.38239356944001,6.64497905754297,2.4766335871377,0.0784315010667647
130,7.23376295121881,6.63830652710857,7.7036544764357,6.65591317650195,7.46870871382725,6.64710985180526,7.46727032134321,6.64729999450988,2.47712749184051,0.0783662112539639
131,7.31771870801956,6.64199720066452,7.78139621156309,6.65971717026299,7.54955745979133,6.65085718546376,7.54969624252303,6.65050027141375,2.47701552854245,0.0786541525105548
132,7.40299916528524,6.64437055866779,7.86669984217408,6.66335003778174,7.63484950372966,6.65386029822476,7.63391362428993,6.65358530304303,2.47823541046057,0.0790125978781112
133,7.47556509553961,6.64579406416546,7.94676451417977,6.66574453191315,7.71116480485969,6.65576929803931,7.71317759084273,6.65593670268386,2.47461708782043,0.078711659765188
134,7.56473485503533,6.64453251743282,8.03501039568881,6.6653139151338,7.79987262536207,6.65492321628331,7.79836037602658,6.65625752727523,2.47804892843362,0.0756836256009625
135,7.64883347169015,6.64116958118913,8.11898576070483,6.65549172719987,7.88390961619749,6.6483306541945,7.88286838857519,6.6521293941394,2.48086725974253,0.0654014284215299
136,7.72783216981154,6.64860287733887,8.19658972902108,6.67192239298176,7.96221094941631,6.66026263516031,7.96344999549664,6.65811652873829,2.47702202763016,0.0720616143996905
137,7.81819904904689,6.64552464219471,8.28529143787194,6.66952917211107,8.05174524345942,6.65752690715289,8.04972336034565,6.65859926645479,2.48401085025888,0.0683549070711628
138,7.89205835755218,6.65089933039396,8.35738549769926,6.6670226310353,8.12472192762572,6.65896098071463,8.1275290435169,6.6596442088273,2.4734383674372,0.0657816547493952
139,7.97160812291811,6.65430657611111,8.44450989115611,6.67052740852447,8.20805900703711,6.66241699231779,8.20876757133748,6.66221231689539,2.47057977062614,0.0666073871627776
140,8.05557330184828,6.65907722941941,8.51931828821056,6.67600905062516,8.28744579502942,6.66754314002228,8.28877061779751,6.66644700993462,2.46493111406634,0.0712809650625702
141,8.148491286285,6.66428461115856,8.61061261056265,6.68156657906544,8.37955194842382,6.672925595112,8.37655339865365,6.67148505729658,2.47829892336777,0.0777030144811224
142,8.23349875644987,6.67083859344721,8.69454901380029,6.68839227519417,8.46402388512508,6.67961543432069,8.4623504660527,6.67767587884348,2.48603263565763,0.0866666771275354
143,8.30720247249379,6.67289949326701,8.7783102163613,6.69083184275547,8.54275634442754,6.68186566801124,8.54364536076684,6.68141221851542,2.4818027449732,0.0888241648062898
144,8.38718438255195,6.67197332341101,8.85661524203624,6.68998767089057,8.62189981229409,6.68098049715079,8.62348770521782,6.6821641498384,2.47406776943246,0.0830583323307235
145,8.47006856312119,6.67362958097037,8.93861679826649,6.69115321376407,8.70434268069384,6.68239139736722,8.70493303031217,6.68327670690212,2.47113679069273,0.0786629311239293
146,8.56122333609711,6.68293329713449,9.02851206172694,6.69898020213194,8.79486769891203,6.69095674963322,8.79226823428489,6.68920014671916,2.48424292011091,0.0875194721546045
147,8.63579006826475,6.67000562627675,9.10241517040139,6.68455644991484,8.86910261933307,6.6772810380958,8.87120464393029,6.68243122970052,2.47351195415162,0.0612274245414694
148,8.72208964341981,6.68207944848804,9.18754436429218,6.69593125198461,8.954817003856,6.68900535023632,8.95444273768202,6.68743427705811,2.47544196266272,0.0693291040847637
149,8.80096534455456,6.67891641417917,9.26480276964594,6.69177278243595,9.03288405710025,6.68534459830756,9.03432391299717,6.68687001115418,2.46795613927423,0.061398469367281
150,8.88068012451127,6.67190685920083,9.35100048394249,6.69180817908429,9.11584030422688,6.68185751914256,9.11612807534667,6.68430228850411,2.46645011001636,0.0486039464493771
151,8.95753057712669,6.67739512225733,9.42687205370764,6.68955985528483,9.19220131541717,6.68347748877108,9.19435512764505,6.68432410899681,2.45511795533001,0.0441495045837374
152,9.0318979166638,6.66665389472749,9.5006860341309,6.68565731114319,9.26629197539735,6.67615560293534,9.26974485076212,6.67949062816214,2.43687222546488,0.0265265199830167
153,9.11455494751856,6.67224936633757,9.58363540564958,6.68856671191437,9.34909517658407,6.68040803912597,9.34977292316121,6.68039686752473,2.43327833284677,0.0265857597291974
154,9.20917197107523,6.68100532573505,9.67939378012584,6.69486349553528,9.44428287560054,6.68793441063517,9.43967857576383,6.68563546797241,2.45776270228748,0.0388108891677961
155,9.29835879226475,6.68101754903807,9.7686055572257,6.69280667014983,9.53348217474522,6.68691210959395,9.52940538625946,6.68691845129274,2.47949154281024,0.038777088600982
156,9.37997327723266,6.68740702604023,9.85062697632336,6.69728141766415,9.61530012677801,6.69234422185219,9.6142074323948,6.69091648698585,2.48532626791558,0.0464008492758723
157,9.46186940747436,6.68810808339893,9.93288776843852,6.70595945350487,9.69737858795644,6.6970337684519,9.69729428232897,6.69545522393341,2.48577711376782,0.0548425188312911
158,9.53627570878985,6.69070095155229,9.99926183175624,6.69812380696403,9.76776877027304,6.69441237925816,9.77207567691072,6.69540476048657,2.4627169374316,0.0495290797332945
159,9.60866465580255,6.68444516692692,10.0838348653596,6.69757044785017,9.84624976058106,6.69100780738855,9.84901258760248,6.69309740022958,2.44790963097063,0.0383299560328536
160,9.69261684747326,6.68601229623509,10.1605753082478,6.69677949828385,9.92659607786053,6.69139589725947,9.92801048646634,6.69242529622513,2.44032313544319,0.0328085454469025
